"bpTime","subid","clipNo","grain","bp"
1045.35969999981,6,4,"f",52
1049.91869999981,6,4,"f",52
1057.5509000001,6,4,"f",52
1072.3515999999,6,4,"f",52
1084.4785,6,4,"f",52
1093.15019999981,6,4,"f",52
1096.9585,6,4,"f",52
1100.7105999999,6,4,"f",52
1106.95029999971,6,4,"f",52
1113.08629999971,6,4,"f",52
1122.53419999981,6,4,"f",52
1131.02219999981,6,4,"f",52
1139.43019999981,6,4,"f",52
1162.2620999999,6,4,"f",52
1171.30979999971,6,4,"f",52
1176.9739000001,6,4,"f",52
1185.23779999971,6,4,"f",52
1192.04579999971,6,4,"f",52
1199.8775999999,6,4,"f",52
1218.1255999999,6,4,"f",52
1222.5495,6,4,"f",52
1226.9419000001,6,4,"f",52
1234.21529999971,6,5,"f",47
1240.70279999971,6,5,"f",47
1244.9675,6,5,"f",47
1254.47879999971,6,5,"f",47
1261.19929999971,6,5,"f",47
1270.9265,6,5,"f",47
1272.7905999999,6,5,"f",47
1282.1265999999,6,5,"f",47
1291.4465999999,6,5,"f",47
1293.80629999971,6,5,"f",47
1297.4555,6,5,"f",47
1301.2065,6,5,"f",47
1305.67089999962,6,5,"f",47
1309.46239999962,6,5,"f",47
1315.65439999962,6,5,"f",47
1321.86229999971,6,5,"f",47
1330.19029999971,6,5,"f",47
1339.8705999999,6,5,"f",47
1350.1660999999,6,5,"f",47
1352.5425999999,6,5,"f",47
1356.9100999999,6,5,"f",47
1366.5500999999,6,5,"f",47
1372.45389999962,6,5,"f",47
1377.05389999962,6,5,"f",47
1388.25369999981,6,5,"f",47
1393.86169999981,6,5,"f",47
1403.4305,6,5,"f",47
1405.4055999999,6,5,"f",47
1414.83779999971,6,5,"f",47
1433.10139999962,6,5,"f",47
1435.85329999971,6,5,"f",47
1443.509,6,5,"f",47
1452.14119999981,6,5,"f",47
1459.22879999971,6,5,"f",47
1470.81269999981,6,5,"f",47
1475.45269999981,6,5,"f",47
1492.7245,6,5,"f",47
1497.7165,6,5,"f",47
1504.1085,6,5,"f",47
1508.50029999971,6,5,"f",47
1510.06839999962,6,5,"f",47
1511.3805,6,5,"f",47
1515.59669999981,6,5,"f",47
1519.98829999971,6,5,"f",47
1525.19629999971,6,5,"f",47
1527.63639999962,6,5,"f",47
1533.82979999971,6,6,"f",51
1543.04569999981,6,6,"f",51
1548.30169999981,6,6,"f",51
1552.13369999981,6,6,"f",51
1557.54179999971,6,6,"f",51
1567.26969999981,6,6,"f",51
1574.9335999999,6,6,"f",51
1589.71729999971,6,6,"f",51
1594.0454000001,6,6,"f",51
1598.3574000001,6,6,"f",51
1606.8935999999,6,6,"f",51
1618.4530999999,6,6,"f",51
1629.2850999999,6,6,"f",51
1634.2450999999,6,6,"f",51
1637.237,6,6,"f",51
1643.2610999999,6,6,"f",51
1645.8209000001,6,6,"f",51
1649.7814000001,6,6,"f",51
1655.197,6,6,"f",51
1659.10079999971,6,6,"f",51
1665.4929000001,6,6,"f",51
1674.42069999981,6,6,"f",51
1676.0455,6,6,"f",51
1685.3650999999,6,6,"f",51
1696.965,6,6,"f",51
1706.093,6,6,"f",51
1712.3969000001,6,6,"f",51
1721.4045999999,6,6,"f",51
1726.26069999981,6,6,"f",51
1732.10879999971,6,6,"f",51
1736.9889000001,6,6,"f",51
1746.5165999999,6,6,"f",51
1755.1805999999,6,6,"f",51
1758.8685,6,6,"f",51
1763.0605999999,6,6,"f",51
1770.5960999999,6,6,"f",51
1772.56379999971,6,6,"f",51
1775.6925,6,6,"f",51
1783.62029999971,6,6,"f",51
1791.22829999971,6,6,"f",51
1794.27629999971,6,6,"f",51
1799.4685,6,6,"f",51
1809.24419999981,6,6,"f",51
1813.588,6,6,"f",51
1817.1800999999,6,6,"f",51
1818.8519000001,6,6,"f",51
1822.956,6,6,"f",51
1831.86,6,6,"f",51
1841.2764000001,6,7,"f",47
1843.5235999999,6,7,"f",47
1850.54780000019,6,7,"f",47
1856.3724000001,6,7,"f",47
1864.34780000019,6,7,"f",47
1870.8035999999,6,7,"f",47
1877.9479000001,6,7,"f",47
1884.24370000029,6,7,"f",47
1898.0035999999,6,7,"f",47
1900.323,6,7,"f",47
1903.1075,6,7,"f",47
1907.51530000019,6,7,"f",47
1910.2195,6,7,"f",47
1915.44320000029,6,7,"f",47
1919.2914000001,6,7,"f",47
1927.563,6,7,"f",47
1931.09880000019,6,7,"f",47
1934.05120000029,6,7,"f",47
1938.81120000029,6,7,"f",47
1944.33920000029,6,7,"f",47
1956.9235,6,7,"f",47
1963.7549000001,6,7,"f",47
1971.2989000001,6,7,"f",47
1976.619,6,7,"f",47
1993.4360999999,6,7,"f",47
1998.36270000029,6,7,"f",47
2006.48320000029,6,7,"f",47
2011.7305,6,7,"f",47
2020.4585,6,7,"f",47
2029.63520000029,6,7,"f",47
2038.69830000019,6,7,"f",47
2043.6104000001,6,7,"f",47
2063.49780000019,6,7,"f",47
2076.3780999999,6,7,"f",47
2078.8100999999,6,7,"f",47
2084.3860999999,6,7,"f",47
2087.77030000019,6,7,"f",47
2092.9459000001,6,7,"f",47
2098.6100999999,6,7,"f",47
2106.6579000001,6,7,"f",47
2112.00180000019,6,7,"f",47
2116.27380000019,6,7,"f",47
2124.2734000001,6,7,"f",47
2131.68970000029,6,7,"f",47
2137.73770000029,6,7,"f",47
2141.16770000029,6,8,"f",49
2159.80770000029,6,8,"f",49
2161.87180000019,6,8,"f",49
2166.664,6,8,"f",49
2170.3115,6,8,"f",49
2174.6235999999,6,8,"f",49
2177.695,6,8,"f",49
2184.1914000001,6,8,"f",49
2187.58320000029,6,8,"f",49
2194.6559000001,6,8,"f",49
2198.439,6,8,"f",49
2201.9830999999,6,8,"f",49
2208.9750999999,6,8,"f",49
2212.0630999999,6,8,"f",49
2218.80820000029,6,8,"f",49
2224.151,6,8,"f",49
2226.663,6,8,"f",49
2232.0549000001,6,8,"f",49
2235.27180000019,6,8,"f",49
2238.6705999999,6,8,"f",49
2246.6309000001,6,8,"f",49
2248.70280000019,6,8,"f",49
2258.743,6,8,"f",49
2265.5585999999,6,8,"f",49
2271.5750999999,6,8,"f",49
2276.3580999999,6,8,"f",49
2281.0549000001,6,8,"f",49
2283.3425,6,8,"f",49
2289.4305,6,8,"f",49
2293.0225,6,8,"f",49
2300.7904000001,6,8,"f",49
2309.11830000019,6,8,"f",49
2315.0460999999,6,8,"f",49
2321.67820000029,6,8,"f",49
2328.6544000001,6,8,"f",49
2341.9580999999,6,8,"f",49
2344.6940999999,6,8,"f",49
2349.53420000029,6,8,"f",49
2357.198,6,8,"f",49
2367.6059000001,6,8,"f",49
2386.30180000019,6,8,"f",49
2393.41370000029,6,8,"f",49
2400.24570000029,6,8,"f",49
2408.48570000029,6,8,"f",49
2418.58980000019,6,8,"f",49
2427.582,6,8,"f",49
2437.94130000019,6,8,"f",49
2446.80510000038,6,9,"f",47
2450.77380000019,6,9,"f",47
2454.62860000038,6,9,"f",47
2461.949,6,9,"f",47
2470.8529000001,6,9,"f",47
2478.19710000038,6,9,"f",47
2489.16480000019,6,9,"f",47
2493.30070000029,6,9,"f",47
2501.549,6,9,"f",47
2508.5565,6,9,"f",47
2510.58820000029,6,9,"f",47
2517.36420000029,6,9,"f",47
2522.7805,6,9,"f",47
2527.9484000001,6,9,"f",47
2533.5005,6,9,"f",47
2543.4845,6,9,"f",47
2551.46830000019,6,9,"f",47
2561.3724000001,6,9,"f",47
2578.292,6,9,"f",47
2589.29170000029,6,9,"f",47
2596.6039000001,6,9,"f",47
2603.73210000038,6,9,"f",47
2606.5239000001,6,9,"f",47
2611.2359000001,6,9,"f",47
2615.6199000001,6,9,"f",47
2625.12380000019,6,9,"f",47
2630.3479000001,6,9,"f",47
2632.55610000038,6,9,"f",47
2638.77960000038,6,9,"f",47
2644.48360000038,6,9,"f",47
2648.37160000038,6,9,"f",47
2652.80360000038,6,9,"f",47
2657.0115,6,9,"f",47
2664.8754000001,6,9,"f",47
2669.51530000019,6,9,"f",47
2673.1234000001,6,9,"f",47
2684.6434000001,6,9,"f",47
2688.54720000029,6,9,"f",47
2698.64280000019,6,9,"f",47
2704.09120000029,6,9,"f",47
2711.01910000038,6,9,"f",47
2715.80310000038,6,9,"f",47
2722.9069000001,6,9,"f",47
2728.156,6,9,"f",47
2730.88280000019,6,9,"f",47
2733.163,6,9,"f",47
2739.2050999999,6,10,"f",38
2742.4950999999,6,10,"f",38
2745.5889000001,6,10,"f",38
2750.9725,6,10,"f",38
2754.6209000001,6,10,"f",38
2758.02879999971,6,10,"f",38
2762.58079999971,6,10,"f",38
2766.0695,6,10,"f",38
2771.36469999981,6,10,"f",38
2774.30079999971,6,10,"f",38
2778.62869999981,6,10,"f",38
2784.589,6,10,"f",38
2786.1805,6,10,"f",38
2793.0365,6,10,"f",38
2796.6285999999,6,10,"f",38
2802.1480999999,6,10,"f",38
2808.2685,6,10,"f",38
2812.3085999999,6,10,"f",38
2816.6845999999,6,10,"f",38
2818.5804000001,6,10,"f",38
2822.51679999971,6,10,"f",38
2828.41279999971,6,10,"f",38
2830.30029999971,6,10,"f",38
2841.54029999971,6,10,"f",38
2847.81219999981,6,10,"f",38
2848.97969999981,6,10,"f",38
2851.53979999971,6,10,"f",38
2855.50869999981,6,10,"f",38
2863.2600999999,6,10,"f",38
2869.476,6,10,"f",38
2877.324,6,10,"f",38
2882.308,6,10,"f",38
15.7542999999523,7,1,"c",4
72.1858999999762,7,1,"c",4
190.5605,7,1,"c",4
267.1685,7,1,"c",4
348.776099999905,7,2,"c",5
510.415099999905,7,2,"c",5
593.566199999928,7,2,"c",5
706.300799999952,7,3,"c",2
814.532,7,3,"c",2
912.464400000095,7,4,"c",2
1055.2394000001,7,4,"c",2
1247.76419999993,7,5,"c",2
1381.7795,7,5,"c",2
1541.44380000007,7,6,"c",4
1675.93889999998,7,6,"c",4
1779.09839999998,7,6,"c",4
1827.45,7,6,"c",4
1949.02010000002,7,7,"c",1
2149.31210000002,7,8,"c",3
2335.99089999998,7,8,"c",3
2420.81369999993,7,8,"c",3
2781.27530000007,7,10,"c",2
2854.09910000002,7,10,"c",2
16.7723000000715,8,1,"f",18
37.1959000000954,8,1,"f",18
46.4277000000477,8,1,"f",18
73.2518000000715,8,1,"f",18
87.6995,8,1,"f",18
93.7954000000954,8,1,"f",18
127.075300000072,8,1,"f",18
180.114900000095,8,1,"f",18
193.258900000095,8,1,"f",18
203.7225,8,1,"f",18
218.818700000048,8,1,"f",18
224.5945,8,1,"f",18
231.978800000072,8,1,"f",18
240.730200000048,8,1,"f",18
253.058200000048,8,1,"f",18
263.49,8,1,"f",18
269.658,8,1,"f",18
286.314100000024,8,1,"f",18
307.072,8,2,"f",12
348.367899999976,8,2,"f",12
360.343699999928,8,2,"f",12
379.759599999905,8,2,"f",12
413.263199999928,8,2,"f",12
422.918799999952,8,2,"f",12
434.191,8,2,"f",12
444.983099999905,8,2,"f",12
463.262699999928,8,2,"f",12
506.246599999905,8,2,"f",12
521.526299999952,8,2,"f",12
561.454199999929,8,2,"f",12
609.132399999976,8,3,"f",12
628.428100000024,8,3,"f",12
663.915899999976,8,3,"f",12
699.467600000024,8,3,"f",12
710.107100000024,8,3,"f",12
723.651,8,3,"f",12
742.675200000048,8,3,"f",12
752.363100000024,8,3,"f",12
763.627100000024,8,3,"f",12
801.050899999976,8,3,"f",12
810.978800000071,8,3,"f",12
889.801899999976,8,3,"f",12
914.089100000024,8,4,"f",7
928.425299999952,8,4,"f",7
978.592600000024,8,4,"f",7
1008.48839999998,8,4,"f",7
1037.16,8,4,"f",7
1056.92760000002,8,4,"f",7
1083.992,8,4,"f",7
1246.85260000002,8,5,"f",7
1276.36479999995,8,5,"f",7
1300.80439999998,8,5,"f",7
1331.30829999995,8,5,"f",7
1382.236,8,5,"f",7
1405.77970000005,8,5,"f",7
1443.77939999998,8,5,"f",7
1548.50089999998,8,6,"f",6
1681.54760000002,8,6,"f",6
1716.41970000005,8,6,"f",6
1761.96339999998,8,6,"f",6
1779.33120000005,8,6,"f",6
1823.92279999995,8,6,"f",6
1863.41319999993,8,7,"f",8
1875.3890999999,8,7,"f",8
1940.24469999993,8,7,"f",8
1976.11579999995,8,7,"f",8
1992.4840999999,8,7,"f",8
2072.5235999999,8,7,"f",8
2084.21969999993,8,7,"f",8
2136.63539999998,8,7,"f",8
2360.13620000005,8,8,"f",4
2416.4315,8,8,"f",4
2429.17520000005,8,8,"f",4
2460.413,8,9,"f",7
2516.173,8,9,"f",7
2539.73229999995,8,9,"f",7
2590.67629999995,8,9,"f",7
2658.49989999998,8,9,"f",7
2712.35529999995,8,9,"f",7
2736.76310000002,8,9,"f",7
2847.10860000002,8,10,"f",3
2885.66010000002,8,10,"f",3
16.0368000000119,9,1,"c",17
35.4767000000179,9,1,"c",17
46.1085,9,1,"c",17
86.8602000000179,9,1,"c",17
92.924,9,1,"c",17
125.259800000012,9,1,"c",17
151.179600000024,9,1,"c",17
159.3235,9,1,"c",17
178.003300000012,9,1,"c",17
194.835400000006,9,1,"c",17
213.491,9,1,"c",17
229.291,9,1,"c",17
240.410900000006,9,1,"c",17
263.450800000012,9,1,"c",17
285.498700000018,9,1,"c",17
297.274300000012,9,1,"c",17
325.312300000012,9,2,"c",13
347.640300000012,9,2,"c",13
375.847600000024,9,2,"c",13
402.463800000012,9,2,"c",13
413.7595,9,2,"c",13
423.9515,9,2,"c",13
443.815,9,2,"c",13
502.710900000006,9,2,"c",13
509.510700000018,9,2,"c",13
553.2465,9,2,"c",13
562.278300000012,9,2,"c",13
587.510400000006,9,2,"c",13
619.109,9,3,"c",14
653.684699999988,9,3,"c",14
663.652699999988,9,3,"c",14
699.964299999982,9,3,"c",14
711.084199999988,9,3,"c",14
741.228,9,3,"c",14
759.459699999988,9,3,"c",14
801.475400000006,9,3,"c",14
836.667099999994,9,3,"c",14
859.851199999988,9,3,"c",14
873.954799999982,9,3,"c",14
898.882599999994,9,3,"c",14
924.753399999976,9,4,"c",8
939.545299999982,9,4,"c",8
961.769199999988,9,4,"c",8
978.024899999976,9,4,"c",8
1013.41629999998,9,4,"c",8
1035.46439999998,9,4,"c",8
1056.39989999998,9,4,"c",8
1162.89539999998,9,4,"c",8
1245.13339999998,9,5,"c",14
1263.61329999998,9,5,"c",14
1309.12479999998,9,5,"c",14
1326.90869999999,9,5,"c",14
1344.57259999999,9,5,"c",14
1367.28429999998,9,5,"c",14
1371.356,9,5,"c",14
1396.53209999999,9,5,"c",14
1426.02759999999,9,5,"c",14
1452.29969999999,9,5,"c",14
1464.8115,9,5,"c",14
1472.6755,9,5,"c",14
1482.29139999998,9,5,"c",14
1518.81909999999,9,5,"c",14
1547.73340000001,9,6,"c",10
1569.18880000001,9,6,"c",10
1621.32490000001,9,6,"c",10
1676.19610000002,9,6,"c",10
1713.82,9,6,"c",10
1757.8115,9,6,"c",10
1772.45140000001,9,6,"c",10
1801.11510000002,9,6,"c",10
1822.41090000001,9,6,"c",10
1833.54940000001,9,7,"c",13
1875.98909999999,9,7,"c",13
1922.36480000001,9,7,"c",13
1937.05230000001,9,7,"c",13
1954.35630000001,9,7,"c",13
1965.78020000002,9,7,"c",13
1982.516,9,7,"c",13
1998.39590000001,9,7,"c",13
2011.46770000002,9,7,"c",13
2058.05140000001,9,7,"c",13
2077.403,9,7,"c",13
2098.70709999999,9,7,"c",13
2122.19490000001,9,7,"c",13
2140.7935,9,8,"c",10
2172.84920000002,9,8,"c",10
2218.78490000001,9,8,"c",10
2237.00080000001,9,8,"c",10
2293.63220000002,9,8,"c",10
2318.48790000001,9,8,"c",10
2337.21620000002,9,8,"c",10
2362.5835,9,8,"c",10
2415.93510000002,9,8,"c",10
2420.023,9,8,"c",10
2449.47709999999,9,9,"c",10
2470.04540000001,9,9,"c",10
2495.15719999999,9,9,"c",10
2516.24479999998,9,9,"c",10
2533.93269999999,9,9,"c",10
2570.02029999998,9,9,"c",10
2616.22,9,9,"c",10
2665.41169999999,9,9,"c",10
2675.0915,9,9,"c",10
2709.04309999999,9,9,"c",10
2766.22920000002,9,10,"c",7
2770.28520000002,9,10,"c",7
2777.62910000002,9,10,"c",7
2828.19670000002,9,10,"c",7
2844.66030000001,9,10,"c",7
2854.39610000002,9,10,"c",7
2883.03620000002,9,10,"c",7
